"wavelength","Refrac_leafm","SC_chl","SC_car","SC_Anth","SC_Brwon","SC_Cw","SC_Cm","direct_light","diffuse_light","dry_soil","wet_soil"
2005,1.3157,0,0,0,0,65.5,9.26,0.0728,0.0133,0.499,0.0577
2006,1.3156,0,0,0,0,64.9,9.3,0.0709,0.0129,0.499,0.0581
2007,1.3155,0,0,0,0,64.1,9.36,0.0691,0.0126,0.499,0.0584
2008,1.3154,0,0,0,0,63.6,9.41,0.0672,0.0122,0.5,0.0588
2009,1.3153,0,0,0,0,62.8,9.45,0.0654,0.0119,0.5,0.0592
2010,1.3152,0,0,0,0,62.3,9.52,0.0635,0.0115,0.5,0.0595
2011,1.3151,0,0,0,0,61.6,9.58,0.0617,0.0112,0.5,0.0601
2012,1.315,0,0,0,0,61.1,9.64,0.0598,0.0108,0.501,0.0607
2013,1.315,0,0,0,0,60.3,9.69,0.058,0.0105,0.501,0.0613
2014,1.3149,0,0,0,0,59.8,9.76,0.0561,0.0101,0.501,0.0619
2015,1.3148,0,0,0,0,59.1,9.85,0.0543,0.00975,0.501,0.0626
2016,1.3147,0,0,0,0,58.6,9.95,0.0524,0.0094,0.502,0.063
2017,1.3146,0,0,0,0,57.9,10,0.0506,0.00905,0.502,0.0635
2018,1.3146,0,0,0,0,57.5,10.1,0.0487,0.0087,0.502,0.0639
2019,1.3145,0,0,0,0,56.8,10.3,0.0469,0.00835,0.502,0.0644
2020,1.3144,0,0,0,0,56.3,10.4,0.045,0.008,0.503,0.0649
2021,1.3143,0,0,0,0,55.7,10.5,0.0497,0.0088,0.503,0.0652
2022,1.3142,0,0,0,0,55,10.6,0.0543,0.0096,0.503,0.0656
2023,1.3141,0,0,0,0,54.6,10.8,0.059,0.0104,0.503,0.066
2024,1.314,0,0,0,0,54,10.9,0.0636,0.0112,0.504,0.0664
2025,1.3139,0,0,0,0,53.6,11,0.0683,0.012,0.504,0.0668
2026,1.3138,0,0,0,0,52.9,11.2,0.0729,0.0128,0.504,0.0672
2027,1.3137,0,0,0,0,52.6,11.4,0.0776,0.0136,0.504,0.0676
2028,1.3136,0,0,0,0,52,11.5,0.0822,0.0144,0.504,0.068
2029,1.3135,0,0,0,0,51.4,11.7,0.0869,0.0152,0.504,0.0684
2030,1.3134,0,0,0,0,51,11.8,0.0915,0.016,0.504,0.0689
2031,1.3133,0,0,0,0,50.5,12,0.0962,0.0168,0.504,0.0694
2032,1.3132,0,0,0,0,50.1,12.2,0.101,0.0176,0.504,0.07
2033,1.3131,0,0,0,0,49.5,12.3,0.106,0.0184,0.504,0.0706
2034,1.313,0,0,0,0,49.2,12.5,0.11,0.0192,0.504,0.0712
2035,1.3129,0,0,0,0,48.6,12.7,0.115,0.02,0.504,0.0718
2036,1.3128,0,0,0,0,48.1,12.9,0.119,0.0208,0.504,0.0727
2037,1.3127,0,0,0,0,47.7,13.1,0.124,0.0216,0.505,0.0736
2038,1.3126,0,0,0,0,47.2,13.3,0.129,0.0224,0.505,0.0745
2039,1.3125,0,0,0,0,46.9,13.5,0.133,0.0232,0.506,0.0753
2040,1.3124,0,0,0,0,46.4,13.6,0.138,0.024,0.506,0.0762
2041,1.3123,0,0,0,0,45.8,13.8,0.136,0.0237,0.507,0.0769
2042,1.3122,0,0,0,0,45.5,14,0.135,0.0234,0.507,0.0776
2043,1.3121,0,0,0,0,45,14.2,0.133,0.0231,0.507,0.0783
2044,1.312,0,0,0,0,44.7,14.4,0.131,0.0228,0.507,0.079
2045,1.3119,0,0,0,0,44.3,14.6,0.13,0.0225,0.508,0.0797
2046,1.3118,0,0,0,0,43.8,14.8,0.128,0.0222,0.508,0.0803
2047,1.3117,0,0,0,0,43.5,15,0.126,0.0219,0.508,0.0808
2048,1.3116,0,0,0,0,43,15.2,0.124,0.0216,0.508,0.0813
2049,1.3115,0,0,0,0,42.7,15.3,0.123,0.0213,0.508,0.0819
2050,1.3114,0,0,0,0,42.3,15.5,0.121,0.021,0.508,0.0824
2051,1.3113,0,0,0,0,41.9,15.7,0.119,0.0207,0.508,0.0828
2052,1.3112,0,0,0,0,41.6,15.9,0.118,0.0204,0.508,0.0833
2053,1.311,0,0,0,0,41.2,16.1,0.116,0.0201,0.508,0.0837
2054,1.3109,0,0,0,0,40.7,16.2,0.114,0.0198,0.508,0.0842
2055,1.3108,0,0,0,0,40.5,16.4,0.113,0.0195,0.508,0.0846
2056,1.3107,0,0,0,0,40,16.5,0.111,0.0192,0.509,0.0851
2057,1.3106,0,0,0,0,39.8,16.7,0.109,0.0189,0.509,0.0857
2058,1.3105,0,0,0,0,39.3,16.8,0.107,0.0186,0.509,0.0863
2059,1.3104,0,0,0,0,38.9,16.9,0.106,0.0183,0.51,0.0868
2060,1.3103,0,0,0,0,38.7,17,0.104,0.018,0.51,0.0874
2061,1.3102,0,0,0,0,38.3,17.1,0.105,0.0183,0.51,0.0876
2062,1.3101,0,0,0,0,37.9,17.2,0.107,0.0185,0.51,0.0879
2063,1.3099,0,0,0,0,37.6,17.3,0.108,0.0188,0.51,0.0882
2064,1.3098,0,0,0,0,37.3,17.3,0.11,0.019,0.51,0.0884
2065,1.3097,0,0,0,0,36.9,17.4,0.111,0.0193,0.51,0.0887
2066,1.3096,0,0,0,0,36.6,17.5,0.112,0.0195,0.51,0.0891
2067,1.3095,0,0,0,0,36.3,17.6,0.114,0.0198,0.509,0.0895
2068,1.3094,0,0,0,0,35.9,17.6,0.115,0.02,0.509,0.0899
2069,1.3093,0,0,0,0,35.7,17.7,0.117,0.0203,0.509,0.0903
2070,1.3092,0,0,0,0,35.4,17.7,0.118,0.0205,0.508,0.0907
2071,1.3091,0,0,0,0,35,17.8,0.119,0.0208,0.508,0.0907
2072,1.309,0,0,0,0,34.8,17.8,0.121,0.021,0.508,0.0907
2073,1.3088,0,0,0,0,34.5,17.9,0.122,0.0213,0.508,0.0907
2074,1.3087,0,0,0,0,34.1,17.9,0.124,0.0215,0.507,0.0907
2075,1.3086,0,0,0,0,33.9,18,0.125,0.0218,0.507,0.0907
2076,1.3085,0,0,0,0,33.6,18,0.126,0.022,0.507,0.0909
2077,1.3084,0,0,0,0,33.3,18.1,0.128,0.0223,0.507,0.0911
2078,1.3082,0,0,0,0,33.1,18.1,0.129,0.0225,0.507,0.0913
2079,1.3081,0,0,0,0,32.8,18.1,0.131,0.0228,0.507,0.0914
2080,1.308,0,0,0,0,32.5,18.2,0.132,0.023,0.507,0.0916
2081,1.3079,0,0,0,0,32.3,18.3,0.132,0.0229,0.507,0.0921
2082,1.3078,0,0,0,0,32,18.3,0.131,0.0228,0.507,0.0926
2083,1.3076,0,0,0,0,31.7,18.4,0.131,0.0227,0.507,0.093
2084,1.3075,0,0,0,0,31.5,18.4,0.131,0.0226,0.507,0.0935
2085,1.3074,0,0,0,0,31.3,18.5,0.131,0.0225,0.507,0.094
2086,1.3073,0,0,0,0,31,18.5,0.13,0.0224,0.507,0.0945
2087,1.3072,0,0,0,0,30.7,18.6,0.13,0.0223,0.507,0.095
2088,1.307,0,0,0,0,30.5,18.6,0.13,0.0222,0.507,0.0955
2089,1.3069,0,0,0,0,30.3,18.7,0.129,0.0221,0.507,0.096
2090,1.3068,0,0,0,0,30,18.7,0.129,0.022,0.507,0.0965
2091,1.3067,0,0,0,0,29.8,18.8,0.129,0.0219,0.507,0.0969
2092,1.3066,0,0,0,0,29.6,18.8,0.128,0.0218,0.507,0.0974
2093,1.3064,0,0,0,0,29.3,18.9,0.128,0.0217,0.507,0.0978
2094,1.3063,0,0,0,0,29.1,18.9,0.128,0.0216,0.507,0.0983
2095,1.3062,0,0,0,0,28.9,19,0.128,0.0215,0.507,0.0987
2096,1.3061,0,0,0,0,28.7,19,0.127,0.0214,0.506,0.0989
2097,1.306,0,0,0,0,28.4,19.1,0.127,0.0213,0.506,0.099
2098,1.3059,0,0,0,0,28.2,19.1,0.127,0.0212,0.506,0.0991
2099,1.3058,0,0,0,0,28,19.2,0.126,0.0211,0.506,0.0993
2100,1.3057,0,0,0,0,27.8,19.2,0.126,0.021,0.506,0.0994
2101,1.3056,0,0,0,0,27.5,19.3,0.126,0.0211,0.505,0.0998
2102,1.3055,0,0,0,0,27.4,19.3,0.126,0.0211,0.505,0.1
2103,1.3053,0,0,0,0,27.1,19.3,0.127,0.0212,0.505,0.101
2104,1.3052,0,0,0,0,26.9,19.4,0.127,0.0212,0.504,0.101
2105,1.3051,0,0,0,0,26.7,19.4,0.127,0.0213,0.504,0.101
2106,1.305,0,0,0,0,26.6,19.4,0.127,0.0213,0.504,0.102
2107,1.3049,0,0,0,0,26.4,19.4,0.127,0.0214,0.505,0.103
2108,1.3047,0,0,0,0,26.2,19.5,0.128,0.0214,0.505,0.103
2109,1.3046,0,0,0,0,26,19.5,0.128,0.0215,0.505,0.104
2110,1.3045,0,0,0,0,25.8,19.5,0.128,0.0215,0.506,0.104
2111,1.3044,0,0,0,0,25.7,19.6,0.128,0.0216,0.506,0.105
2112,1.3043,0,0,0,0,25.5,19.6,0.128,0.0216,0.506,0.105
2113,1.3041,0,0,0,0,25.3,19.6,0.129,0.0217,0.505,0.105
2114,1.304,0,0,0,0,25.2,19.6,0.129,0.0217,0.505,0.105
2115,1.3039,0,0,0,0,25,19.7,0.129,0.0218,0.505,0.105
2116,1.3038,0,0,0,0,24.9,19.7,0.129,0.0218,0.505,0.106
2117,1.3037,0,0,0,0,24.7,19.7,0.129,0.0219,0.505,0.106
2118,1.3035,0,0,0,0,24.6,19.7,0.13,0.0219,0.505,0.107
2119,1.3034,0,0,0,0,24.4,19.7,0.13,0.022,0.505,0.108
2120,1.3033,0,0,0,0,24.2,19.7,0.13,0.022,0.504,0.108
2121,1.3032,0,0,0,0,24,19.7,0.13,0.022,0.505,0.108
2122,1.3031,0,0,0,0,23.9,19.8,0.13,0.022,0.505,0.108
2123,1.3029,0,0,0,0,23.7,19.8,0.13,0.022,0.505,0.108
2124,1.3028,0,0,0,0,23.6,19.8,0.13,0.022,0.506,0.108
2125,1.3027,0,0,0,0,23.4,19.8,0.13,0.022,0.506,0.108
2126,1.3026,0,0,0,0,23.3,19.8,0.13,0.022,0.506,0.109
2127,1.3025,0,0,0,0,23.2,19.8,0.13,0.022,0.505,0.109
2128,1.3023,0,0,0,0,23,19.9,0.13,0.022,0.505,0.11
2129,1.3022,0,0,0,0,22.9,19.9,0.131,0.022,0.504,0.11
2130,1.3021,0,0,0,0,22.8,19.9,0.131,0.022,0.504,0.111
2131,1.302,0,0,0,0,22.6,19.9,0.131,0.022,0.504,0.111
2132,1.3019,0,0,0,0,22.5,19.9,0.131,0.022,0.504,0.111
2133,1.3017,0,0,0,0,22.4,19.9,0.131,0.022,0.505,0.112
2134,1.3016,0,0,0,0,22.3,20,0.131,0.022,0.505,0.112
2135,1.3015,0,0,0,0,22.1,20,0.131,0.022,0.506,0.112
2136,1.3014,0,0,0,0,22,20,0.131,0.022,0.505,0.112
2137,1.3013,0,0,0,0,21.9,20,0.131,0.022,0.505,0.112
2138,1.3011,0,0,0,0,21.8,20.1,0.131,0.022,0.505,0.112
2139,1.301,0,0,0,0,21.7,20.1,0.131,0.022,0.505,0.112
2140,1.3009,0,0,0,0,21.6,20.1,0.131,0.022,0.504,0.112
2141,1.3008,0,0,0,0,21.5,20.2,0.13,0.0219,0.504,0.113
2142,1.3007,0,0,0,0,21.4,20.2,0.129,0.0217,0.504,0.113
2143,1.3005,0,0,0,0,21.3,20.2,0.128,0.0216,0.503,0.114
2144,1.3004,0,0,0,0,21.2,20.2,0.127,0.0214,0.503,0.114
2145,1.3003,0,0,0,0,21.1,20.2,0.127,0.0213,0.503,0.114
2146,1.3002,0,0,0,0,21,20.2,0.126,0.0211,0.502,0.115
2147,1.3001,0,0,0,0,20.9,20.3,0.125,0.021,0.502,0.115
2148,1.2999,0,0,0,0,20.9,20.3,0.124,0.0208,0.502,0.115
2149,1.2998,0,0,0,0,20.8,20.3,0.123,0.0207,0.502,0.115
2150,1.2997,0,0,0,0,20.7,20.3,0.122,0.0205,0.501,0.115
2151,1.2996,0,0,0,0,20.6,20.3,0.121,0.0204,0.501,0.115
2152,1.2995,0,0,0,0,20.5,20.3,0.12,0.0202,0.501,0.115
2153,1.2993,0,0,0,0,20.4,20.3,0.119,0.0201,0.501,0.115
2154,1.2992,0,0,0,0,20.3,20.3,0.118,0.0199,0.5,0.115
2155,1.2991,0,0,0,0,20.3,20.3,0.118,0.0198,0.5,0.115
2156,1.299,0,0,0,0,20.2,20.3,0.117,0.0196,0.5,0.115
2157,1.2989,0,0,0,0,20.1,20.3,0.116,0.0195,0.5,0.115
2158,1.2987,0,0,0,0,20,20.3,0.115,0.0193,0.499,0.115
2159,1.2986,0,0,0,0,20,20.3,0.114,0.0192,0.499,0.115
2160,1.2985,0,0,0,0,19.9,20.3,0.113,0.019,0.499,0.115
2161,1.2984,0,0,0,0,19.8,20.3,0.113,0.019,0.499,0.115
2162,1.2983,0,0,0,0,19.8,20.3,0.113,0.0189,0.499,0.115
2163,1.2981,0,0,0,0,19.7,20.3,0.113,0.0189,0.498,0.115
2164,1.298,0,0,0,0,19.6,20.3,0.112,0.0188,0.498,0.115
2165,1.2979,0,0,0,0,19.6,20.3,0.112,0.0188,0.498,0.115
2166,1.2978,0,0,0,0,19.5,20.2,0.112,0.0187,0.498,0.115
2167,1.2977,0,0,0,0,19.5,20.2,0.112,0.0187,0.498,0.115
2168,1.2975,0,0,0,0,19.4,20.2,0.112,0.0186,0.497,0.115
2169,1.2974,0,0,0,0,19.4,20.2,0.112,0.0186,0.497,0.115
2170,1.2973,0,0,0,0,19.3,20.1,0.112,0.0185,0.497,0.115
2171,1.2972,0,0,0,0,19.3,20.1,0.111,0.0185,0.497,0.115
2172,1.297,0,0,0,0,19.2,20.1,0.111,0.0184,0.497,0.115
2173,1.2969,0,0,0,0,19.2,20,0.111,0.0184,0.498,0.115
2174,1.2967,0,0,0,0,19.1,20,0.111,0.0183,0.498,0.115
2175,1.2966,0,0,0,0,19.1,20,0.111,0.0183,0.498,0.115
2176,1.2965,0,0,0,0,19,19.9,0.111,0.0182,0.498,0.115
2177,1.2964,0,0,0,0,19,19.9,0.111,0.0182,0.498,0.115
2178,1.2962,0,0,0,0,19,19.8,0.11,0.0181,0.498,0.115
2179,1.2961,0,0,0,0,18.9,19.8,0.11,0.0181,0.498,0.115
2180,1.296,0,0,0,0,18.8,19.7,0.11,0.018,0.498,0.115
2181,1.2959,0,0,0,0,18.8,19.6,0.109,0.0179,0.496,0.115
2182,1.2958,0,0,0,0,18.7,19.6,0.109,0.0178,0.495,0.115
2183,1.2957,0,0,0,0,18.7,19.5,0.108,0.0177,0.493,0.115
2184,1.2956,0,0,0,0,18.7,19.5,0.107,0.0176,0.491,0.115
2185,1.2955,0,0,0,0,18.6,19.4,0.107,0.0175,0.49,0.115
2186,1.2954,0,0,0,0,18.6,19.4,0.106,0.0174,0.489,0.116
2187,1.2953,0,0,0,0,18.5,19.3,0.106,0.0173,0.488,0.116
2188,1.2951,0,0,0,0,18.5,19.2,0.105,0.0172,0.488,0.116
2189,1.295,0,0,0,0,18.5,19.2,0.104,0.0171,0.487,0.116
2190,1.2949,0,0,0,0,18.4,19.1,0.104,0.017,0.487,0.117
2191,1.2948,0,0,0,0,18.4,19.1,0.103,0.0169,0.486,0.117
2192,1.2947,0,0,0,0,18.4,19,0.102,0.0168,0.485,0.117
2193,1.2945,0,0,0,0,18.4,18.9,0.102,0.0167,0.485,0.117
2194,1.2944,0,0,0,0,18.4,18.9,0.101,0.0166,0.484,0.117
2195,1.2943,0,0,0,0,18.4,18.8,0.1,0.0165,0.484,0.117
2196,1.2942,0,0,0,0,18.4,18.7,0.0996,0.0164,0.483,0.117
2197,1.2941,0,0,0,0,18.4,18.7,0.099,0.0163,0.483,0.118
2198,1.2939,0,0,0,0,18.4,18.6,0.0983,0.0162,0.483,0.119
2199,1.2938,0,0,0,0,18.4,18.6,0.0977,0.0161,0.482,0.12
2200,1.2937,0,0,0,0,18.3,18.5,0.097,0.016,0.482,0.12
2201,1.2936,0,0,0,0,18.3,18.5,0.0978,0.0161,0.482,0.12
2202,1.2935,0,0,0,0,18.3,18.4,0.0985,0.0162,0.482,0.12
2203,1.2933,0,0,0,0,18.3,18.3,0.0993,0.0163,0.482,0.12
2204,1.2932,0,0,0,0,18.3,18.3,0.1,0.0164,0.482,0.12
2205,1.2931,0,0,0,0,18.3,18.2,0.101,0.0165,0.482,0.12
2206,1.293,0,0,0,0,18.3,18.2,0.102,0.0166,0.482,0.119
2207,1.2928,0,0,0,0,18.3,18.1,0.102,0.0167,0.482,0.119
2208,1.2927,0,0,0,0,18.3,18.1,0.103,0.0168,0.482,0.118
2209,1.2925,0,0,0,0,18.3,18,0.104,0.0169,0.482,0.118
2210,1.2924,0,0,0,0,18.3,18,0.105,0.017,0.482,0.117
2211,1.2923,0,0,0,0,18.3,17.9,0.105,0.0171,0.482,0.117
2212,1.2922,0,0,0,0,18.3,17.9,0.106,0.0172,0.482,0.116
2213,1.292,0,0,0,0,18.3,17.8,0.107,0.0173,0.482,0.116
2214,1.2919,0,0,0,0,18.3,17.8,0.108,0.0174,0.482,0.116
2215,1.2918,0,0,0,0,18.3,17.8,0.108,0.0175,0.482,0.115
2216,1.2917,0,0,0,0,18.3,17.7,0.109,0.0176,0.483,0.115
2217,1.2916,0,0,0,0,18.4,17.7,0.11,0.0177,0.483,0.115
2218,1.2914,0,0,0,0,18.4,17.7,0.111,0.0178,0.484,0.115
2219,1.2913,0,0,0,0,18.4,17.7,0.111,0.0179,0.484,0.115
2220,1.2912,0,0,0,0,18.4,17.6,0.112,0.018,0.484,0.115
2221,1.2911,0,0,0,0,18.4,17.6,0.112,0.018,0.485,0.115
2222,1.291,0,0,0,0,18.4,17.6,0.112,0.0179,0.485,0.115
2223,1.2908,0,0,0,0,18.4,17.6,0.111,0.0179,0.486,0.115
2224,1.2907,0,0,0,0,18.4,17.6,0.111,0.0178,0.486,0.115
2225,1.2906,0,0,0,0,18.4,17.7,0.111,0.0178,0.487,0.115
2226,1.2905,0,0,0,0,18.5,17.7,0.111,0.0177,0.487,0.115
2227,1.2904,0,0,0,0,18.5,17.7,0.11,0.0177,0.488,0.115
2228,1.2902,0,0,0,0,18.5,17.8,0.11,0.0176,0.488,0.115
2229,1.2901,0,0,0,0,18.5,17.9,0.11,0.0176,0.489,0.115
2230,1.29,0,0,0,0,18.6,18,0.11,0.0175,0.49,0.115
2231,1.2899,0,0,0,0,18.6,18,0.109,0.0175,0.49,0.115
2232,1.2898,0,0,0,0,18.6,18.1,0.109,0.0174,0.491,0.115
2233,1.2896,0,0,0,0,18.6,18.3,0.109,0.0174,0.491,0.115
2234,1.2895,0,0,0,0,18.7,18.4,0.109,0.0173,0.492,0.115
2235,1.2894,0,0,0,0,18.7,18.5,0.108,0.0173,0.493,0.115
2236,1.2893,0,0,0,0,18.7,18.7,0.108,0.0172,0.492,0.115
2237,1.2892,0,0,0,0,18.8,18.8,0.108,0.0172,0.492,0.115
2238,1.289,0,0,0,0,18.8,19,0.108,0.0171,0.492,0.115
2239,1.2889,0,0,0,0,18.8,19.1,0.107,0.0171,0.492,0.115
2240,1.2888,0,0,0,0,18.9,19.3,0.107,0.017,0.492,0.115
2241,1.2887,0,0,0,0,18.9,19.5,0.107,0.017,0.491,0.115
2242,1.2886,0,0,0,0,19,19.7,0.106,0.0169,0.491,0.115
2243,1.2884,0,0,0,0,19,19.9,0.105,0.0169,0.491,0.115
2244,1.2883,0,0,0,0,19.1,20.2,0.105,0.0168,0.491,0.115
2245,1.2882,0,0,0,0,19.1,20.4,0.104,0.0168,0.49,0.115
2246,1.2881,0,0,0,0,19.2,20.7,0.104,0.0167,0.49,0.115
2247,1.288,0,0,0,0,19.2,20.9,0.103,0.0167,0.49,0.115
2248,1.2878,0,0,0,0,19.3,21.1,0.103,0.0166,0.49,0.115
2249,1.2877,0,0,0,0,19.3,21.4,0.102,0.0166,0.49,0.115
2250,1.2876,0,0,0,0,19.4,21.6,0.102,0.0165,0.49,0.115
2251,1.2875,0,0,0,0,19.5,21.9,0.101,0.0165,0.49,0.115
2252,1.2874,0,0,0,0,19.5,22.1,0.1,0.0164,0.49,0.115
2253,1.2873,0,0,0,0,19.6,22.4,0.0999,0.0164,0.49,0.115
2254,1.2872,0,0,0,0,19.7,22.6,0.0993,0.0163,0.49,0.115
2255,1.2871,0,0,0,0,19.7,22.9,0.0988,0.0163,0.49,0.115
2256,1.287,0,0,0,0,19.8,23.1,0.0982,0.0162,0.49,0.114
2257,1.2869,0,0,0,0,19.9,23.4,0.0977,0.0162,0.489,0.113
2258,1.2867,0,0,0,0,19.9,23.6,0.0971,0.0161,0.489,0.113
2259,1.2866,0,0,0,0,20,23.9,0.0966,0.0161,0.489,0.112
2260,1.2865,0,0,0,0,20,24.1,0.096,0.016,0.489,0.112
2261,1.2864,0,0,0,0,20.1,24.3,0.0959,0.016,0.489,0.112
2262,1.2863,0,0,0,0,20.2,24.6,0.0958,0.0159,0.489,0.112
2263,1.2862,0,0,0,0,20.3,24.8,0.0957,0.0159,0.489,0.111
2264,1.2861,0,0,0,0,20.4,25,0.0956,0.0158,0.49,0.111
2265,1.286,0,0,0,0,20.5,25.2,0.0955,0.0158,0.49,0.111
2266,1.2859,0,0,0,0,20.5,25.4,0.0954,0.0157,0.49,0.111
2267,1.2858,0,0,0,0,20.6,25.6,0.0953,0.0157,0.49,0.111
2268,1.2856,0,0,0,0,20.7,25.8,0.0952,0.0156,0.49,0.111
2269,1.2855,0,0,0,0,20.8,26.1,0.0951,0.0156,0.491,0.11
2270,1.2854,0,0,0,0,20.9,26.3,0.095,0.0155,0.491,0.11
2271,1.2853,0,0,0,0,20.9,26.4,0.0949,0.0155,0.491,0.11
2272,1.2852,0,0,0,0,21,26.6,0.0948,0.0154,0.491,0.11
2273,1.285,0,0,0,0,21.1,26.7,0.0947,0.0154,0.491,0.109
2274,1.2849,0,0,0,0,21.3,26.9,0.0946,0.0153,0.492,0.109
2275,1.2848,0,0,0,0,21.4,27,0.0945,0.0153,0.492,0.109
2276,1.2847,0,0,0,0,21.5,27.2,0.0944,0.0152,0.492,0.109
2277,1.2846,0,0,0,0,21.5,27.3,0.0943,0.0152,0.492,0.108
2278,1.2845,0,0,0,0,21.6,27.4,0.0942,0.0151,0.493,0.108
2279,1.2844,0,0,0,0,21.7,27.5,0.0941,0.0151,0.493,0.108
2280,1.2843,0,0,0,0,21.8,27.6,0.094,0.015,0.493,0.108
2281,1.2842,0,0,0,0,21.9,27.8,0.0936,0.015,0.493,0.107
2282,1.2841,0,0,0,0,22,27.9,0.0931,0.0149,0.492,0.107
2283,1.284,0,0,0,0,22.1,28,0.0927,0.0149,0.492,0.107
2284,1.2839,0,0,0,0,22.2,28.2,0.0922,0.0148,0.492,0.106
2285,1.2838,0,0,0,0,22.3,28.4,0.0918,0.0148,0.492,0.106
2286,1.2837,0,0,0,0,22.5,28.5,0.0913,0.0147,0.491,0.106
2287,1.2836,0,0,0,0,22.6,28.6,0.0909,0.0147,0.49,0.105
2288,1.2834,0,0,0,0,22.8,28.8,0.0904,0.0146,0.49,0.105
2289,1.2833,0,0,0,0,22.9,29,0.09,0.0146,0.489,0.104
2290,1.2832,0,0,0,0,23,29.1,0.0895,0.0145,0.489,0.104
2291,1.2831,0,0,0,0,23.1,29.2,0.0891,0.0145,0.489,0.103
2292,1.283,0,0,0,0,23.3,29.4,0.0886,0.0144,0.488,0.102
2293,1.2829,0,0,0,0,23.4,29.5,0.0882,0.0144,0.488,0.101
2294,1.2828,0,0,0,0,23.5,29.6,0.0877,0.0143,0.488,0.101
2295,1.2827,0,0,0,0,23.6,29.7,0.0873,0.0143,0.488,0.0997
2296,1.2826,0,0,0,0,23.8,29.8,0.0868,0.0142,0.488,0.0994
2297,1.2825,0,0,0,0,23.9,30,0.0864,0.0142,0.488,0.0991
2298,1.2824,0,0,0,0,24.1,30.1,0.0859,0.0141,0.487,0.0988
2299,1.2823,0,0,0,0,24.2,30.2,0.0855,0.0141,0.487,0.0985
2300,1.2822,0,0,0,0,24.3,30.3,0.085,0.014,0.487,0.0982
2301,1.2821,0,0,0,0,24.4,30.4,0.0843,0.0139,0.486,0.0982
2302,1.282,0,0,0,0,24.6,30.5,0.0836,0.0137,0.486,0.0982
2303,1.2818,0,0,0,0,24.7,30.6,0.0829,0.0136,0.486,0.0982
2304,1.2817,0,0,0,0,24.9,30.7,0.0822,0.0134,0.485,0.0982
2305,1.2816,0,0,0,0,25,30.7,0.0815,0.0133,0.485,0.0982
2306,1.2815,0,0,0,0,25.2,30.8,0.0808,0.0131,0.485,0.0982
2307,1.2814,0,0,0,0,25.3,30.8,0.0801,0.013,0.484,0.0982
2308,1.2813,0,0,0,0,25.5,30.8,0.0794,0.0128,0.484,0.0982
2309,1.2812,0,0,0,0,25.6,30.7,0.0787,0.0127,0.484,0.0982
2310,1.2811,0,0,0,0,25.8,30.7,0.078,0.0125,0.484,0.0982
2311,1.281,0,0,0,0,25.9,30.7,0.0773,0.0124,0.483,0.0981
2312,1.2809,0,0,0,0,26.1,30.6,0.0766,0.0122,0.483,0.098
2313,1.2808,0,0,0,0,26.2,30.5,0.0759,0.0121,0.483,0.098
2314,1.2807,0,0,0,0,26.5,30.5,0.0752,0.0119,0.483,0.0979
2315,1.2806,0,0,0,0,26.6,30.3,0.0745,0.0118,0.482,0.0978
2316,1.2805,0,0,0,0,26.8,30.3,0.0738,0.0116,0.482,0.0974
2317,1.2804,0,0,0,0,27,30.2,0.0731,0.0115,0.482,0.097
2318,1.2803,0,0,0,0,27.1,30.2,0.0724,0.0113,0.482,0.0966
2319,1.2802,0,0,0,0,27.3,30,0.0717,0.0112,0.482,0.0962
2320,1.2801,0,0,0,0,27.4,30,0.071,0.011,0.482,0.0958
2321,1.28,0,0,0,0,27.6,30,0.0711,0.011,0.482,0.0954
2322,1.2799,0,0,0,0,27.9,29.9,0.0711,0.011,0.482,0.095
2323,1.2799,0,0,0,0,28,29.9,0.0712,0.011,0.482,0.0945
2324,1.2798,0,0,0,0,28.2,29.8,0.0712,0.011,0.482,0.0941
2325,1.2797,0,0,0,0,28.4,29.8,0.0713,0.011,0.482,0.0937
2326,1.2796,0,0,0,0,28.6,29.8,0.0713,0.011,0.482,0.0932
2327,1.2795,0,0,0,0,28.7,29.7,0.0714,0.011,0.482,0.0927
2328,1.2795,0,0,0,0,29,29.8,0.0714,0.011,0.482,0.0922
2329,1.2794,0,0,0,0,29.2,29.8,0.0715,0.011,0.482,0.0917
2330,1.2793,0,0,0,0,29.3,29.8,0.0715,0.011,0.482,0.0912
2331,1.2792,0,0,0,0,29.5,29.8,0.0716,0.011,0.482,0.0912
2332,1.2791,0,0,0,0,29.7,29.9,0.0716,0.011,0.481,0.0912
2333,1.2791,0,0,0,0,29.9,29.9,0.0717,0.011,0.481,0.0912
2334,1.279,0,0,0,0,30,30,0.0717,0.011,0.481,0.0912
2335,1.2789,0,0,0,0,30.4,30,0.0718,0.011,0.48,0.0912
2336,1.2788,0,0,0,0,30.5,30.1,0.0718,0.011,0.48,0.0908
2337,1.2788,0,0,0,0,30.7,30.1,0.0719,0.011,0.479,0.0904
2338,1.2787,0,0,0,0,30.9,30.1,0.0719,0.011,0.479,0.09
2339,1.2787,0,0,0,0,31.1,30.2,0.072,0.011,0.479,0.0896
2340,1.2786,0,0,0,0,31.5,30.2,0.072,0.011,0.478,0.0892
2341,1.2785,0,0,0,0,31.6,30.2,0.072,0.011,0.478,0.0889
2342,1.2785,0,0,0,0,31.8,30.3,0.0719,0.011,0.478,0.0885
2343,1.2784,0,0,0,0,32,30.3,0.0719,0.011,0.477,0.0882
