"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13","band14","band15","band16","band17","band18","band19","band20","band21"
0.187530264258385,0.474542617797852,0.182480335235596,0.00756084453314543,0.0174406114965677,0.00721545703709126,0.916364014148712,0.996103525161743,0.480206847190857,0.481102168560028,0.543521702289581,0.991679668426514,0.887055099010468,0.451880753040314,0.460549741983414,0.461941242218018,0.454987317323685,0.471004992723465,0.456826835870743,0.463129907846451,0.187036782503128
0.219942972064018,0.529632747173309,0.215117320418358,0.00921471137553453,0.0213059186935425,0.00880133081227541,0.930650591850281,0.994603216648102,0.539055526256561,0.540214419364929,0.559119045734406,0.988311529159546,0.878015995025635,0.5040442943573,0.512593984603882,0.513239145278931,0.506044685840607,0.523547291755676,0.509153425693512,0.51640796661377,0.219352632761002
0.255587935447693,0.584193348884583,0.251195311546326,0.0111893871799111,0.0259054712951183,0.0106968386098742,0.94198352098465,0.994165420532227,0.597321569919586,0.598738789558411,0.572537899017334,0.986363112926483,0.867564737796783,0.556079745292664,0.564330637454987,0.564071536064148,0.556747555732727,0.575598776340485,0.561182916164398,0.569239139556885,0.254892498254776
0.294269233942032,0.637087643146515,0.290536820888519,0.0135372243821621,0.0313477739691734,0.0129530290141702,0.951046705245972,0.99490362405777,0.653615057468414,0.655265390872955,0.584176898002625,0.985913455486298,0.862034738063812,0.606991589069367,0.614782392978668,0.613482415676117,0.606147766113281,0.626174330711365,0.611893951892853,0.620561122894287,0.293462455272675
0.335672944784164,0.687252938747406,0.332832962274551,0.0163169894367456,0.0377500504255295,0.0156272817403078,0.958195686340332,0.996269464492798,0.70664393901825,0.70848536491394,0.594349801540375,0.98622065782547,0.861171782016754,0.655831277370453,0.663039922714233,0.660590350627899,0.653366565704346,0.674358785152435,0.660355031490326,0.669386684894562,0.334754586219788
0.379371017217636,0.733791947364807,0.377651870250702,0.0195938814431429,0.0452369302511215,0.018783412873745,0.963562190532684,0.997341752052307,0.755323648452759,0.75729638338089,0.603286027908325,0.986113548278809,0.85852986574173,0.701766073703766,0.708312630653381,0.70463752746582,0.697645783424377,0.719372451305389,0.705738067626953,0.714876413345337,0.378347188234329
0.424833029508591,0.776031196117401,0.424435436725616,0.023439871147275,0.0539390854537487,0.0224920194596052,0.967197179794312,0.997308254241943,0.798861265182495,0.80088621377945,0.611147284507752,0.984599471092224,0.850093722343445,0.744125068187714,0.749977350234985,0.745039880275726,0.7383873462677,0.760612845420837,0.747405648231506,0.756383240222931,0.423713237047195
0.471431523561478,0.813550412654877,0.47252494096756,0.0279336087405682,0.0639902204275131,0.0268303472548723,0.969241261482239,0.995925843715668,0.836786687374115,0.838795304298401,0.618084192276001,0.981387138366699,0.8395916223526,0.782442688941956,0.787610232830048,0.781407177448273,0.775186717510223,0.797683119773865,0.784918427467346,0.79349946975708,0.470235109329224
0.518474996089935,0.846202731132507,0.521181464195252,0.033160176128149,0.0755250379443169,0.031882282346487,0.969997406005859,0.993617117404938,0.869008243083954,0.870931446552277,0.624272167682648,0.977038443088532,0.83346563577652,0.816481351852417,0.820999085903168,0.813558101654053,0.807845950126648,0.830400586128235,0.818066358566284,0.82605916261673,0.517229378223419
0.565236032009125,0.874095618724823,0.569613635540009,0.0392107367515564,0.0886759907007217,0.0377377718687058,0.969943940639496,0.991253912448883,0.895775139331818,0.897544324398041,0.629925131797791,0.972673714160919,0.832295060157776,0.846210539340973,0.850135087966919,0.841505944728851,0.836354613304138,0.858794927597046,0.846855223178864,0.854121863842011,0.56397956609726
